Y,JD,S,E,A1,A2,A3,A4,P1,P2,P3,P4,Q1,Q2,Q3,Q4,COMMENTS,T1,N1,T2,N2,Grade,Traces,12LPX,12LPY,12LPZ,14SPZ,14LPX,14LPY,14LPZ,15SPZ,15LPX,15LPY,15LPZ,16SPZ,16LPX,16LPY,16LPZ
77,140,1548,1625,0.8,2.2,,6.7,2,2,,2,,,,,2614C,A,99,A,99,B,4,,,,,,1,,,,,,,1,1,1
77,140,1740,1810,0.4,1.5,,1,2,2,,2,,,,,2616,,,A,372,,,,,,,,,,,,,,,,,
77,141,0444,0510,,1,,1,,2,,2,,,,,2618,,,,,C,1,,,,,,1,,,,,,,,,
77,141,1951,2015,,1.5,,1,,2,,2,,,,,2623C,C,,C,,C,3,,,,,1,1,,,,,,,,1,
77,142,0928,0950,0.7,2,,,2,2,,,,,,,2627C,,,A,218,C,2,,,,,1,1,,,,,,,,,
77,142,1310,1330,,,1,,,,2,,,,,,2629,,,,,,,,,,,,,,,,,,,,,
77,142,1338,1400,,,,1.5,,,,,,,,,2629,,,A,418,,,,,,,,,,,,,,,,,
77,142,1645,1730,0.6,2.5,0.6,,2,2,2,,,,,,2630,,,,,C,1,,,,,,1,,,,,,,,,
77,143,0242,0310,,1.5,,2,,2,,2,,,,,2633,M,,A,414,C,3,,,,,,1,,,,,,,1,1,
77,143,1050,1115,,2,,2,,2,,2,,,,,2635,C,,C,,C,3,,,,,,1,,,,,,,1,1,
77,143,1157,1225,,1.5,,2,,2,,2,,,,,2636,,,,,C,3,,,,,,1,,,,,,,1,1,
77,143,1359,1425,3.5,,,,2,,,,,,,,C NEAR 12                2636,C,,C,,,,,,,,,,,,,,,,,,
77,143,2346,0010,0.8,2,,2,2,2,,2,,,,,2639,A,8,A,8,C,4,,,,,1,1,,,,,,,1,1,
77,144,0729,0755,0.6,2,,,2,2,,,,,,2,SUNRISE ST16 AT 0650     2641,M,,A,332,C,2,,,,1,,1,,,,,,,,,
77,144,1136,1210,1,3,,,2,2,,,,,,2,2642,M,,A,204,C,4,1,1,1,,,1,,,,,,,,,
77,144,1218,1240,0.6,3,0.7,,2,2,2,,,,,2,2642,M,,A,215,C,5,1,1,1,,1,1,,,,,,,,,
77,144,1248,1330,1.2,5,1,,2,2,2,,,,,2,2642,A,24,A,10,B,9,1,1,1,,1,1,1,,1,1,1,,,,
77,144,1412,1435,0.6,1,,,2,2,,,,,,2,2643,,,A,207,,,,,,,,,,,,,,,,,
77,144,1440,1515,0.6,2,,4,2,2,,2,,,,2,2643,,,A,379,C,1,,,,,,1,,,,,,,,,
77,144,1611,1645,1,2.5,,,2,2,,,,,,,2643,,,A,104,C,4,1,1,1,,,1,,,,,,,,,
77,144,1655,1725,1,3,2.5,10,2,2,2,2,,,,2,2643,A,26,A,26,B,12,1,1,1,,1,1,1,,1,1,1,,1,1,1
77,144,1922,1950,1,3,1,5,2,2,2,2,,,,2,2644C,A,103,A,18,,,,,,,,,,,,,,,,,
77,144,1942,2005,,,2,,,,2,,,,,2,15SPZ=5MM                2645,C,,C,,B,3,,,,,,,,1,1,1,,,,,
77,144,2018,2045,0.6,2,,,2,2,,,,,,2,2645,,,A,374,C,2,,,,,,1,,,,1,,,,,
77,144,2327,2342,1,2.5,0.8,3.5,2,2,2,2,,,,2,2645,,,A,49,C,1,,,,,,1,,,,,,,,,
77,144,2350,0000,,,,1,,,,,,,,2,16SPZ IS CLIPPED         2646,,,,,,,,,,,,,,,,,,,,,
77,145,0027,0100,0.6,2,,4,2,2,,2,,,,2,2646,,,A,11,C,1,,,,,,1,,,,,,,,,
77,145,0243,0310,,3,1,,,2,2,,,,,2,2647,,,A,18,,,,,,,,,,,,,,,,,
77,145,0443,,-1,-1,-1,-1,,,,,,,,,,,,A,18,,,,,,,,,,,,,,,,,
77,145,0556,0630,,3,,5,,2,,2,,,,2,2647C,,,A,230,C,1,,,,,,1,,,,,,,,,
77,145,1134,1200,1,3,,,2,2,,,,,,2,2650,,,A,220,B,5,,1,1,1,1,1,,,,,,,,,
77,145,1207,1230,0.7,2,0.6,,2,2,2,,,,,2,2650,,,A,204,C,2,,,1,,,1,,,,,,,,,
77,145,1410,1440,0.8,3.5,1.5,5,2,2,2,2,,,,2,2651,M,,A,18,C,7,,,,,1,1,,,1,1,1,,,1,1
77,145,2350,0030,1.2,3,,10,2,2,,2,,,2,2,SUNRISE ST15 AT 2145     2653C,A,18,A,18,B,9,1,1,1,,1,1,1,,,,,,1,1,1
77,146,0046,0111,1,3.5,,,2,2,,,,,2,2,2654,,,A,86,,,,,,,,,,,,,,,,,
77,146,0154,0215,0.8,3,,6,2,2,,2,,,2,2,2654,,,A,86,C,4,,,,,,1,,,,,,,1,1,1
77,146,0315,9999,0.8,4,,5,2,2,,2,,,2,2,2654C,M,,A,1,B,3,,,,,1,1,,,,,,,,1,
77,146,0335,0400,0.8,4,,,2,2,,,,,2,2,2655,,,A,13,C,3,,,,1,1,1,,,,,,,,,
77,146,0345,,,-1,,-1,,,,,,,,,,,,A,1,,,,,,,,,,,,,,,,,
77,146,0504,0525,,2.5,,,,2,,,,,2,2,2655,,,,,,,,,,,,,,,,,,,,,
77,146,0526,0550,,3,,,,2,,,,,2,2,2655,,,A,3,,,,,,,,,,,,,,,,,
77,146,0640,0700,,3,,5,,2,,2,,,2,2,2655,,,A,216,C,2,,,,,,1,,,,,,,,1,
77,146,0725,0800,1,3,,6,2,2,,2,,,2,2,2656,A,8,A,8,C,5,,1,,,,1,,,,,,,1,1,1
77,146,1403,1435,1,4,,6,2,2,,2,,,2,2,LSG17=2MM                2659,A,85,A,22,C,7,,1,1,,1,1,,,,,,,1,1,1
77,146,1654,1725,1,3,,,2,2,,,,,2,2,2659,,,A,378,C,5,,1,1,1,1,1,,,,,,,,,
77,146,2213,2245,0.8,3,,,2,2,,,,,2,2,2660,,,A,6,,,,,,,,,,,,,,,,,
77,146,2327,,,-1,,-1,,,,,,,,,,,,A,1,,,,,,,,,,,,,,,,,
77,146,2357,,,,,-1,,,,,,,,,,,,A,8,,,,,,,,,,,,,,,,,
77,147,0745,0810,1,4,,6,2,2,,2,,,2,2,DATA GAP                 2664,A,7,A,7,C,6,1,1,1,,,,,,,,,,1,1,1
77,147,1206,1245,2,6,2,7,2,2,2,2,,,2,2,SUNRISE IS 147/1020      2665,A,1,A,1,C,9,1,,1,,1,1,1,,,,,1,1,1,1
77,147,1414,1435,0.7,,,4,2,,,2,,,2,2,2665C,,,A,107,C,2,,,,,,,,,,,,,1,1,
77,147,1843,1905,1,,,,2,,,,,,2,2,2667,,,,,C,3,1,1,1,,,,,,,,,,,,
77,147,2320,0000,,2,,,,2,,,,2,,,2668,,,,,,,,,,,,,,,,,,,,,
77,147,2328,0000,,,,4,,,,2,,2,3,,2668,,,A,65,C,3,,,,,,,,,,,,,1,1,1
77,148,0948,1030,1,3,2,5,2,2,2,2,,2,,,2670C,C,,C,,,,,,,,,,,,,,,,,,
77,148,1039,,,-1,-1,-1,,,,,,,,,,,,A,6,,,,,,,,,,,,,,,,,
77,148,1200,1230,,,,4.6,,,,,,2,,,2671,,,,,,,,,,,,,,,,,,,,,
77,148,1223,,-1,,,-1,,,,,,,,,,,,A,1,,,,,,,,,,,,,,,,,
77,148,1637,1700,,2,2,2.5,,2,2,2,,2,,,2672,M,,A,239,C,4,,,,,,,,,1,1,,,1,1,
77,148,2104,2210,1.5,6,3.5,6.5,2,2,2,2,,2,,,16 SHOWS 3 EVENTS 17=2MM 2673,C,,C,,B,12,1,1,1,,1,1,,,1,1,1,1,1,1,1
77,148,2137,,-1,-1,,-1,,,,,,,,,,,,A,14,,,,,,,,,,,,,,,,,
77,149,0024,0050,,,2,2.3,,,2,2,,2,,,2674,,,,,C,3,,,,,,,,,1,1,1,,,,
77,149,0120,0145,,,,3.5,,,,,,2,,,2674,M,,T,503,,,,,,,,,,,,,,,,,
77,149,0835,0900,,,1.2,3,,,2,2,,2,,,2676,,,A,36,C,3,,,,,,,,,1,1,,,,1,
77,149,1136,1215,2.5,6,2,10,2,2,2,2,,5,,,"14Y IS UNSTABLE,14X AMPL 2677",A,1,A,1,B,11,1,1,1,,1,1,1,,1,1,,,1,1,1
77,149,1529,1548,,,1,5.5,,,2,2,,2,,,2678,A,82,A,64,C,4,,,,,,,,,,1,,,1,1,1
77,150,0356,0420,,1.2,1,3,,,2,2,,5,,,14XAMP                   2682,M,,A,26,,,,,,,,,,,,,,,,,
77,150,0500,0525,,,1.5,3,,,2,2,,2,,2,2682,,,A,257,C,2,,,,,,,,,1,1,,,,,
77,150,0537,0600,,2,,,,2,,,,5,,,14XAMP                   2682C,,,,,C,1,,,,,1,,,,,,,,,,
77,150,0753,0815,0.7,1.5,1.5,2.5,2,2,2,2,,,,,"14Y IS UNSTABLE,14X AMPL 2683",A,106,A,6,B,5,,,,,,,,,1,1,1,,1,1,
77,150,0910,0945,0.5,2,2,2.5,2,2,2,2,,,,,2683,,,A,44,,,,,,,,,,,,,,,,,
77,150,1050,1125,,,,4,,,,,,3,,,2684,M,,A,419,,,,,,,,,,,,,,,,,
77,150,1411,1445,0.7,1.5,1,4.5,2,2,2,2,,,,,2684C,A,90,A,90,C,7,,,,,1,,,,1,1,1,,1,1,1
77,151,0420,0450,1.5,2.5,,3.5,2,2,,2,,,,,2688,M,,A,1,C,8,1,1,1,,1,1,1,,,,,,1,1,
77,151,1032,1100,,1.5,1,4.5,,2,2,2,,,,,2691,,,A,331,C,7,,,,,1,1,,,1,1,,,1,1,1
77,151,1133,1150,1.5,,,,2,,,,,2,,,12XAMPL                  2691,,,,,,,,,,,,,,,,,,,,,
77,152,0104,0130,,1.5,,4.5,,2,,2,,,,,2695,M,,A,442,C,4,,,,,1,1,,,,,,,1,1,
77,152,2004,2007,,,,0.01,,,,,,,,,16SPZ=45MM               2701,Z,,Z,,,,,,,,,,,,,,,,,,
77,152,2106,2117,,,,0.01,,,,,,,,,16SPZ IS CLIPPED         2701,Z,,Z,,,,,,,,,,,,,,,,,,
77,153,0213,0240,1,1,,3,2,2,,2,,,,,2703,,,,,C,3,,,,,,,,,,,,,1,1,1
77,153,1010,1045,,,3,,,,2,,,,,,SPZ15=7                  2705,C,,C,,C,3,,,,,,,,,1,1,1,,,,
77,153,1204,1230,0.7,1.2,,2,2,2,,2,,,,,2705,,,A,218,C,4,,,,,1,1,,,,,,,1,1,
77,153,1426,1520,,,,90,,,,2,,,,,16SPZ IS CLIPPED         2707,C,,C,,A,4,,,,,,,,,,,,1,1,1,1
77,153,1620,1650,0.6,1.6,1,2,2,2,2,2,,,,,2714,C,,C,,,,,,,,,,,,,,,,,,
77,155,1330,1355,1,1.2,,,2,2,,,,,,2,2721,M,,M,,C,7,1,1,1,1,1,1,1,,,,,,,,
77,155,2028,2100,1,1.5,,,2,2,,,,,,2,C? NO SPZ                2723,C,,C,,,,,,,,,,,,,,,,,,
77,156,0057,9999,0.8,2,1,3,2,2,2,2,,,,2,2724,M,,A,201,C,9,,1,1,,1,1,,,1,1,,,1,1,1
77,156,0122,0143,0.5,1.6,,,2,2,,,,,,2,2724,,,A,5,C,2,,,,,1,1,,,,,,,,,
77,156,0817,0845,1,1.9,,,2,2,,,,,,2,2726,M,,A,210,B,5,1,1,1,,1,1,,,,,,,,,
77,156,1704,1745,,,,0.01,,,,,,,,2,17LSG ONLY 2MM.HEATER?   2729,X,,X,,,,,,,,,,,,,,,,,,
77,157,1515,1540,,1.9,,,,2,,,,,2,2,2735,,,A,23,C,2,,,,,1,1,,,,,,,,,
77,157,2101,2120,,1.6,,,,2,,,,,2,2,2737,,,,,C,1,,,,,1,,,,,,,,,,
77,157,2355,0030,1.1,2,,,2,2,,,,5,2,2,14 SYNC ERRORS           2737C,,,A,18,,,,,,,,,,,,,,,,,
77,158,1335,1404,1.2,3,,,2,2,,,,2,2,2,2741C,A,23,A,23,B,4,1,1,1,,1,,,,,,,,,,
77,158,2201,2220,1,,,,2,,,,,2,2,2,2744,,,A,44,C,2,1,1,,,,,,,,,,,,,
77,159,0237,0310,1.2,3,,7,2,2,,2,,2,2,2,2745C,A,24,A,10,B,7,1,1,1,,1,,,,,,,,1,1,1
77,159,1302,1325,,,,5.5,,,,2,,2,2,,2748C,M,,A,241,,,,,,,,,,,,,,,,,
77,159,1341,1408,,2,,3,,2,,2,,2,2,,2749,,,A,435,C,2,,,,,,,,,,,,,1,1,
77,159,1607,1640,,2,,3,,2,,2,,2,2,,2749,,,,,C,2,,,,,,,,,,,,,1,1,
77,159,1910,1937,1.5,2.8,,2,2,2,,2,5,5,2,,"12 SYNC,14 BIT JUMPS     2750",A,95,A,95,C,8,1,1,1,1,1,,,,,,,,1,1,1
77,159,2015,2045,1.5,3,,5,2,2,,2,,2,2,,2750,A,94,A,256,C,8,1,1,1,1,1,,,,,,,,1,1,1
77,159,2048,2110,1,,,2.5,2,,,2,,2,2,,2750,,,A,201,C,4,1,1,1,,,,,,,,,,,1,
77,160,0217,0246,1,,,4,2,,,2,,2,2,,2752,M,,A,10,C,4,1,1,,,,,,,,,,,1,1,
77,160,0530,0600,,,1.8,2,,,2,2,,2,,,2753,,,,,C,1,,,,,,,,,,,,,,1,
77,160,2018,2120,1.2,3.5,3.7,12,2,2,2,2,,5,,,GOOD PS 15&16.14X AMP    2758,A,25,A,25,B,13,1,1,1,1,1,1,1,,1,1,1,,1,1,1
77,160,2217,2250,0.5,,,3,2,,,2,,2,,,2758,M,,A,8,C,3,,,,,,,,,,,,1,1,1,
77,161,0336,0425,1.2,3.7,2.4,5,2,2,2,2,,2,,,17LSG=1.1MM.DISTANT      2760,C,,C,,B,10,1,1,1,,,,,,1,1,1,1,1,1,1
77,161,0623,0657,,,1,3,,,2,2,,2,,,DOUBLE EVENT?            2760,,,A,1,C,3,,,,,,,,,,,,,1,1,1
77,161,0841,0910,1,2.2,,2,2,2,,2,,2,,,2761C,,,A,9,C,3,,,1,,,,,,,,,,1,1,
77,161,1145,1215,1,,1.2,2.4,2,,2,2,,2,,,14SS@161/1410            2762,,,A,34,C,5,,,1,,,,,,,1,,,1,1,1
77,161,1701,,-1,,,-1,,,,,,,,,,,,A,1,,,,,,,,,,,,,,,,,
77,162,0825,0835,,2,3.2,4,,2,2,2,,,,,"STOP AT DATA GAP,17=1MM  2768",A,32,A,32,B,6,,,,,,,,,1,1,1,,1,1,1
77,162,0955,9999,,1,,2.8,,2,,2,,,,,2770,,,A,33,,,,,,,,,,,,,,,,,
77,162,1023,1050,,1.2,,3,,2,,2,,,,,2770,M,,M,,C,5,,,,,1,1,1,,,,,,1,1,
77,162,1216,9999,,1.2,,3,,2,,2,,,,,2770,,,A,254,B,4,,,,,1,1,,,,,,,1,1,
77,162,1233,1300,,1.1,,2.8,,2,,2,,,,,2770,,,A,97,C,3,,,,,,1,,,,,,,1,1,
77,162,1843,9999,1,3,,2.2,2,2,,2,,,,,2772C,,,,,C,4,,,,,1,1,,,,,,,1,1,
77,162,1903,1940,1,2.8,,,2,2,,,,,,,2773,,,A,2,C,4,,1,,,1,1,1,,,,,,,,
77,162,2138,2210,,1.1,,2.3,,2,,2,,,,,2774,,,,,C,2,,,,,,,,,,,,,1,1,
77,162,2236,9999,,,,4,,,,,,,,,SPZ16=6MM                2774,C,,C,,,,,,,,,,,,,,,,,,
77,162,2254,2330,,2,,7,,2,,2,,,,,2774,M,,A,211,B,7,,,,1,1,1,1,,,,,,1,1,1
77,163,0254,0340,1,4.3,1.2,3.5,2,2,2,2,,,,,2775C,A,16,A,16,B,12,1,1,1,,1,1,1,,1,1,1,,1,1,1
77,163,0518,0545,,1.6,,3.8,,2,,2,,,,,2776,M,,A,8,C,3,,,,,,1,,,,,,,1,1,
77,163,0631,0700,,,,5,,,,2,,,,,2776,M,,A,427,C,3,,,,,,,,,,,,,1,1,1
77,163,0706,0740,,2,1,5.5,,2,2,2,,,,,2776C,M,,A,314,B,6,,,,,1,1,,,,1,,,1,1,1
77,163,0945,1025,,2,1,5.3,,2,2,2,,,,,2778,M,,A,28,C,4,,,,,,1,,,,,,,1,1,1
77,163,1119,1200,,1.9,,5,,2,,2,,,,,2778,M,,A,223,C,4,,,,,1,1,,,,,,,1,1,
77,163,1314,9999,1.1,3,,6,2,2,,2,,,,,2779C,A,8,A,8,,,,,,,,,,,,,,,,,
77,163,1345,1410,,1.8,,2,,2,,2,,,,,2779C,M,,A,8,C,3,,,,,,1,,,,,,,1,1,
77,163,1450,1530,,,,4.8,,,,,,,,,2780,,,A,418,,,,,,,,,,,,,,,,,
77,163,1822,1855,1,3.8,,7,2,2,,2,,,,,2780C,A,24,A,10,B,10,1,1,1,,1,1,1,1,,,,,1,1,1
77,163,2011,2040,,1.7,,2.4,,2,,2,,,,,2781,,,A,375,C,4,,,,,1,1,,,,,,,1,1,
77,164,0308,0330,1,,,2,2,,,2,,,,,2783,,,A,201,C,3,,,,,,,,,,,,,1,1,1
77,164,0410,0440,,1.5,,,,2,,,,,,,2784,,,,,C,1,,,,,,1,,,,,,,,,
77,164,0845,0915,1,2,,,2,2,,,,,,,2785,,,,,C,2,1,,1,,,,,,,,,,,,
77,164,1210,9999,0.5,2.2,,,2,2,,,,,,,2785C,A,39,A,39,C,2,,,,,1,1,,,,,,,,,
77,164,1242,1330,0.8,5,3.2,4,2,2,2,2,,,,,2786,A,27,A,27,A,10,,,1,,1,1,1,,1,1,1,,1,1,1
77,164,1333,9999,,2,1,5,,2,2,2,,,,,2786,,,A,274,C,6,,,,,1,1,,,,1,,,1,1,1
77,164,1340,1420,1,2.7,1,5,2,2,2,2,,,,,2786,,,A,8,C,12,1,1,1,1,1,1,1,,1,1,,,1,1,1
77,164,1643,1705,,1,,,,2,,,,,,,2787,,,,,,,,,,,,,,,,,,,,,
77,164,1753,1816,0.6,1.6,,1.8,2,2,,2,,,,,2787,M,,A,6,C,3,,,,,1,1,,,,,,,1,,
77,164,1947,2010,0.5,1.1,,,2,2,,,,,,,2787,,,,,C,2,,,,,,1,,1,,,,,,,
77,164,2154,2215,,0.7,,2,,2,,2,,,,,2788,M,,M,,C,1,,,,,,,,,,,,,,1,
77,165,0024,0100,0.5,2,1.1,3,2,2,2,2,,,,,2789,M,,A,237,C,4,,,,,1,1,,,,1,,,,1,
77,165,0504,0535,,1.1,1,2,,2,2,2,,,,,"SPZ14=2,15=5,16=7MM HFT? 2790",,,,,C,5,,,,1,1,1,,1,,,,1,,,
77,165,0535,9999,,,,3,,,,2,,,,,2790,C,,C,,C,3,,,,,,,,1,,,,,1,1,
77,165,0540,0610,,1.1,1.1,,,2,2,,,,,,2790,,,,,,,,,,,,,,,,,,,,,
77,165,0748,0815,,1.5,,3.4,,2,,2,,,,,2790C,M,,A,8,C,4,,,,,1,1,,,,,,,1,1,
77,165,0920,0935,,1.7,,,,2,,,,,,,2791,,,,,C,1,,,,,,1,,,,,,,,,
77,165,1219,1240,,1.8,,,,2,,,,,,,2791C,,,A,365,,,,,,,,,,,,,,,,,
77,165,1355,1435,,2,,3.7,,2,,2,,,,,2792,M,,A,8,C,5,,,,,1,1,,,,,,,1,1,1
77,165,1510,1535,,1.6,,1.8,,2,,2,,,,,2792C,,,A,39,,,,,,,,,,,,,,,,,
77,165,2002,2040,,1.2,0.5,6,,2,2,2,,,,,2794,A,98,A,34,C,4,,,,,,1,,,,,,,1,1,1
77,165,2210,2250,,,0.5,,,,2,,,,,,LPZ15=2.5 NOISE?         2795,,,A,289,,,,,,,,,,,,,,,,,
77,165,2227,2255,,1,,,,2,,,,,,,2795,,,,,,,,,,,,,,,,,,,,,
77,165,2352,0020,,1,,,,2,,,,,,,2795,,,A,8,C,2,,,,,1,1,,,,,,,,,
77,166,0140,0210,,1.1,,2.5,,2,,2,,,,,2796,M,,A,271,C,2,,,,,,,,,,,,,1,1,
77,166,0427,0450,,,,3.1,,,,,,,,,2797,M,,A,100,,,,,,,,,,,,,,,,,
77,166,0950,1030,1,4,,5.5,,,,,5,5,,5,BEHEADED                 2798,,,A,73,,,,,,,,,,,,,,,,,
77,166,1152,,,,,-1,,,,,,,,,,,,A,18,,,,,,,,,,,,,,,,,
77,166,1241,1315,,1.9,,3,,2,,2,,,,,2799,A,96,A,96,B,3,,,,,,1,,,,,,,1,1,
77,166,1317,1345,,1,,1.2,,2,,2,,,,,2799,,,A,414,C,3,,,,,,1,,,,,,,1,1,
77,166,1655,1725,,1,,2,,2,,2,,,,,2800,,,A,289,C,2,,,,,,,,,,,,,1,1,
77,166,1847,1925,,2,,4,,2,,2,,,,,2801,M,,A,10,B,6,,,,,1,1,1,,,,,,1,1,1
77,166,2235,2330,0.8,2,1.4,6,2,2,2,2,,,,,2801C,A,33,A,33,B,9,,,,,1,1,1,,1,1,1,,1,1,1
77,167,0706,0750,,2,1,6,,2,2,2,,,,,2804,A,97,A,97,B,7,,,,,1,1,1,,,1,,,1,1,1
77,168,0239,0259,,1.3,,,,2,,,,,,,STOP AT GAP              2808,C,,C,,,,,,,,,,,,,,,,,,
77,168,0644,0735,,,11,,,,2,,,,,,SPZ15=50MM NEAR15        2809,C,,C,,A,4,,,,,,,,1,1,1,1,,,,
77,169,0103,0130,,,,5,,,,2,,,,,2814,A,99,A,99,C,3,,,,,,,,,,,,,1,1,1
77,169,0506,0530,0.6,,,4,2,,,2,,,,,2815,A,11,A,11,C,10,1,1,1,,1,1,,,1,1,,,1,1,1
77,169,2127,2200,0.5,2,,1,2,2,,2,,,,,2820,M,,A,222,C,2,,,,,,1,,,,,,,,1,
77,170,0005,0035,1,3,,1.5,2,2,,2,,,,,2820,A,24,A,10,C,7,1,1,1,,1,1,,,,,,,1,1,
77,170,1246,1305,,,1,,,,2,,,,,,"15SPZ=7MM,NEAR 15        2824",C,,C,,C,2,,,,,,,,1,,1,,,,,
77,170,1655,1725,,,0.8,3,,,2,2,,,,,2825,M,,A,414,B,2,,,,,,,,,,,,,1,1,
77,170,2324,2350,,1.5,,1.5,,2,,2,,,,,2827,,,A,208,C,3,,,,,,1,,,,,,,1,1,
77,171,0306,0340,0.8,2,,4,2,2,,2,,,,,2828,A,104,A,104,C,4,,,,,,1,,,,,,,1,1,1
77,171,0516,,-1,-1,,-1,,,,,,,,,,,,A,18,,,,,,,,,,,,,,,,,
77,171,1004,1030,0.6,2,,2,2,2,,2,,,,,2830,,,A,218,,,,,,,,,,,,,,,,,
77,171,1454,1535,1,3,2,5.5,2,2,2,2,,,,,2832,A,26,A,26,A,11,1,1,1,,1,1,,,1,1,1,,1,1,1
77,171,1932,1955,,1.5,,2,,2,,2,,,,,2833,A,8,A,8,C,3,,,,,,1,,,,,,,1,1,
77,171,2005,2030,0.6,1.2,,1.5,2,2,,2,,,,,2833,,,A,411,C,1,,,,,,1,,,,,,,,,
77,172,0045,0110,0.8,2,0.8,2.5,2,2,2,2,,,,,2834C,,,A,379,C,5,,,,,1,1,,,,,,,1,1,1
77,172,0125,9999,0.6,2,,1,2,2,,2,,,,,2835,,,A,332,C,2,,,,,1,1,,,,,,,,,
77,172,0135,9999,0.6,2,0.8,2.5,2,2,2,2,,,,,2835,,,A,251,C,3,,,,,,,,,,,,,1,1,1
77,172,0155,0220,,,,2,,,,2,,,,,2835,,,A,8,C,2,,,,,,,,,,,,,1,1,
77,172,0622,0700,0.6,2,,2.5,2,2,,2,,,,,2836,,,A,230,C,3,,,,,,1,,,,,,,1,1,
77,172,0811,,,-1,,,,,,,,,,,,,,A,10,,,,,,,,,,,,,,,,,
77,172,0922,0950,1,4,2,6,2,2,2,2,,,,,2836,A,103,A,18,B,11,1,1,1,,1,1,,,1,1,1,,1,1,1
77,172,1027,9999,,2,1,2.5,,2,2,2,,,,,2836C,,,A,18,B,3,,,,,,1,,,,,,,1,1,
77,172,1045,1105,1,3,1,3.5,2,2,2,2,,,,,2837,,,A,49,,,,,,,,,,,,,,,,,
77,172,1544,1625,1,2.5,1,3,2,2,2,2,,,,,TWO EVENTS?              2838,M,,A,284,C,4,,,,,,1,,,,,,,1,1,1
77,172,1700,,,,,-1,,,,,,,,,,,,A,8,,,,,,,,,,,,,,,,,
77,172,1905,1935,,,,4.5,,,,,,,,,2839,M,,A,8,,,,,,,,,,,,,,,,,
77,172,2114,2145,0.8,2,,3.5,2,2,,2,,,,,2840,,,A,224,C,3,,,,,,1,,,,,,,1,1,
77,172,2308,2330,0.8,2,,,2,2,,,,,,,2840,,,A,271,,,,,,,,,,,,,,,,,
77,172,2348,,,-1,,-1,,,,,,,,,,,,A,18,,,,,,,,,,,,,,,,,
77,173,0125,0155,0.8,2.5,,,2,2,,,,,,,2841,,,A,378,C,1,,,,,,1,,,,,,,,,
77,173,0526,0600,1,3,1.5,4,2,2,2,2,,,,,2842,,,A,38,,,,,,,,,,,,,,,,,
77,173,0602,0630,1,,1.2,4,2,,2,2,,,,,2842,,,A,203,,,,,,,,,,,,,,,,,
77,173,0738,,-1,-1,-1,-1,,,,,,,,,,,,A,1,,,,,,,,,,,,,,,,,
77,173,0815,,,,,-1,,,,,,,,,,,,A,8,,,,,,,,,,,,,,,,,
77,173,1125,,,-1,-1,-1,,,,,,,,,,,,A,18,,,,,,,,,,,,,,,,,
77,173,1705,1745,0.8,3,2,4.5,2,2,2,2,,,,,2846,C,,C,,C,7,,,,1,1,1,,,1,1,1,,,1,
77,173,1852,1920,1.5,5,3,,2,2,2,,,,,2,SUNRISE ST16 AT 1745     2846,A,18,A,18,B,9,1,1,1,,1,1,,1,1,1,1,,,,
77,173,2015,2022,,,,1,,,,,,,,,16SPZ IS CLIPPED         2847,Z,,Z,,,,,,,,,,,,,,,,,,
77,174,0221,9999,1.5,4,1,5,2,2,2,2,,,,2,2849,A,1,A,1,C,7,1,,1,,1,1,,,,,,,1,1,1
77,174,0246,0315,1.2,2.5,,,2,2,,,,,,2,2849,,,A,204,C,5,1,1,1,,1,1,,,,,,,,,
77,174,0333,0405,1,3,1.5,5,2,2,2,2,,,,2,2849,A,85,A,22,,,,,,,,,,,,,,,,,
77,174,1605,1640,1,3,,4,2,2,,2,,,,2,2852,,,,,,,,,,,,,,,,,,,,,
77,174,1702,1725,0.8,2,,,2,2,,,,,,2,2852C,,,A,21,,,,,,,,,,,,,,,,,
77,174,1827,1900,,2.5,1,3,,2,2,2,,,,2,2853,,,A,246,C,5,,,,,,1,,,1,,,,1,1,1
77,175,0115,0145,0.8,3,1.5,3.5,2,2,2,2,,,,2,2855,,,A,36,C,6,,,,,,1,1,,1,1,,,1,1,
77,175,0310,0405,2,8,1.5,6,2,2,2,2,,,,,2855C,C,,C,,B,7,1,1,1,,1,1,,,,,,,1,1,
77,175,0800,0825,,3,,3.5,,2,,2,,,,2,2856C,A,7,A,7,C,4,,,,,1,1,,,,,,,1,1,
77,175,1449,1530,1.5,4.5,1.2,9,2,2,2,2,,,,2,2859,A,1,A,1,C,4,,,,,1,1,,,,,,,1,1,
77,176,0055,0150,2,5,,6,2,2,,2,,,2,,2861C,C,,C,,B,9,1,1,1,1,1,1,,,,,,,1,1,1
77,176,0657,0725,,2,,3,,2,,2,,,2,,2863,,,A,80,,,,,,,,,,,,,,,,,
77,176,1505,,-1,,,-1,,,,,,,,,,,,A,14,,,,,,,,,,,,,,,,,
77,176,2333,0005,1.2,3,,4,2,2,,2,2,2,2,,2867C,A,1,A,1,C,4,,,1,,,,,,,,,,1,1,1
77,177,0110,0140,,,1.5,4,,,2,2,,2,,,2868C,,,A,8,C,2,,,,,,,,,,,1,,,1,
77,177,0154,0210,,1,,,,2,,,,2,,,14SPZ IS CLIPPED         2869,Z,,Z,,C,4,,,,1,1,1,1,,,,,,,,
77,177,0350,0415,0.6,2,1,2,2,2,2,2,,2,,,2869,,,A,289,,,,,,,,,,,,,,,,,
